pid,user,database,event_type,session_duration_sec,query_command,query_text,timestamp
5518,postgres,testdb,LOG,0.0,,,2025-10-05 09:15:24.791+07
5518,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:15:24.792+07
5518,postgres,testdb,LOG,0.0,,,2025-10-05 09:15:59.015+07
5518,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-05 09:16:04.378+07
5518,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-05 09:16:04.378+07
5518,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-05 09:16:04.378+07
5518,postgres,testdb,LOG,0.0,,,2025-10-05 09:16:11.454+07
5518,postgres,testdb,DISCONNECT,296.47,,,2025-10-05 09:20:21.217+07
8597,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:46:34.739+07
8601,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:46:41.441+07
8601,postgres,testdb,LOG,0.0,,,2025-10-05 09:46:41.490+07
8601,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:46:41.490+07
8601,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-05 09:50:48.749+07
8601,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-05 09:50:48.751+07
8601,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-05 09:50:48.751+07
8601,postgres,testdb,LOG,0.0,,,2025-10-05 09:51:04.417+07
8601,postgres,testdb,LOG,0.0,,,2025-10-05 09:52:29.762+07
8601,postgres,testdb,DISCONNECT,447.274,,,2025-10-05 09:54:08.715+07
9140,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:55:32.283+07
9143,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 09:55:42.283+07
9143,postgres,testdb,LOG,0.0,,,2025-10-05 09:55:42.321+07
9143,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 09:55:42.321+07
9143,postgres,testdb,DISCONNECT,519.78,,,2025-10-05 10:04:22.063+07
9259,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:05:05.758+07
9264,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:05:10.894+07
9264,postgres,testdb,LOG,0.0,,,2025-10-05 10:05:10.928+07
9264,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 10:05:10.928+07
9264,postgres,testdb,DISCONNECT,26.414,,,2025-10-05 10:05:37.308+07
9327,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:08:40.456+07
9328,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 10:08:45.517+07
9328,postgres,testdb,LOG,0.0,,,2025-10-05 10:08:45.559+07
9328,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 10:08:45.560+07
9328,postgres,testdb,DISCONNECT,18.069,,,2025-10-05 10:09:03.586+07
815,[unknown],[unknown],LOG,0.0,,,2025-10-05 10:32:28.632+07
815,[unknown],[unknown],LOG,0.0,,,2025-10-05 10:32:28.717+07
815,[unknown],[unknown],LOG,0.0,,,2025-10-05 10:32:29.643+07
1025,[unknown],[unknown],LOG,0.0,,,2025-10-05 10:32:29.740+07
1025,[unknown],[unknown],LOG,0.0,,,2025-10-05 10:32:29.800+07
1025,[unknown],[unknown],LOG,0.0,,,2025-10-05 10:32:30.357+07
815,[unknown],[unknown],LOG,0.0,,,2025-10-05 10:32:30.899+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:42:22.450+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:42:22.451+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:42:22.451+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:42:22.701+07
1004,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:42:23.803+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:42:24.622+07
1042,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:25.283+07
1059,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:26.199+07
1059,postgres,template1,LOG,0.0,,,2025-10-05 19:42:26.253+07
1059,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:26.253+07
1059,postgres,template1,DISCONNECT,0.65,,,2025-10-05 19:42:26.841+07
1064,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:27.778+07
1064,postgres,template1,LOG,0.0,,,2025-10-05 19:42:27.854+07
1064,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:27.858+07
1064,postgres,template1,DISCONNECT,0.165,,,2025-10-05 19:42:27.921+07
1078,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 19:42:28.717+07
1078,postgres,template1,LOG,0.0,,,2025-10-05 19:42:28.718+07
1078,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-05 19:42:28.728+07
1078,postgres,template1,DISCONNECT,0.13,,,2025-10-05 19:42:28.826+07
999,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:47:25.140+07
999,[unknown],[unknown],LOG,0.0,,,2025-10-05 19:47:25.316+07
8279,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 20:49:37.506+07
8331,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 20:49:47.543+07
8331,[unknown],[unknown],LOG,0.0,,,2025-10-05 20:49:47.622+07
8391,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 20:50:47.576+07
8391,[unknown],[unknown],LOG,0.0,,,2025-10-05 20:50:47.612+07
8401,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 20:50:49.899+07
8401,[unknown],[unknown],LOG,0.0,,,2025-10-05 20:50:49.916+07
8691,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 20:52:32.076+07
11692,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:01:55.742+07
11694,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:01:58.255+07
11694,postgres,postgres,LOG,0.0,,,2025-10-05 21:01:58.290+07
11694,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-05 21:01:58.290+07
11694,postgres,postgres,LOG,0.0,,,2025-10-05 21:02:04.627+07
11694,postgres,postgres,DISCONNECT,12.511,,,2025-10-05 21:02:10.766+07
11700,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:02:15.824+07
11703,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-05 21:02:18.729+07
11703,postgres,testdb,LOG,0.0,,,2025-10-05 21:02:18.756+07
11703,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-05 21:02:18.756+07
11703,postgres,testdb,DISCONNECT,855.758,,,2025-10-05 21:16:34.490+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 21:42:41.823+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 21:42:41.895+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 21:42:43.823+07
999,[unknown],[unknown],LOG,0.0,,,2025-10-05 21:42:43.945+07
999,[unknown],[unknown],LOG,0.0,,,2025-10-05 21:42:43.972+07
999,[unknown],[unknown],LOG,0.0,,,2025-10-05 21:42:45.000+07
804,[unknown],[unknown],LOG,0.0,,,2025-10-05 21:42:45.517+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:27:35.893+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:27:35.893+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:27:35.893+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:27:36.003+07
906,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:27:36.977+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:27:37.811+07
1009,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:38.546+07
1055,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:39.448+07
1055,postgres,template1,LOG,0.0,,,2025-10-07 14:27:39.528+07
1055,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:39.529+07
1055,postgres,template1,DISCONNECT,0.547,,,2025-10-07 14:27:40.018+07
1079,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:40.905+07
1079,postgres,template1,LOG,0.0,,,2025-10-07 14:27:40.944+07
1079,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:40.944+07
1079,postgres,template1,DISCONNECT,0.083,,,2025-10-07 14:27:40.988+07
1092,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:27:41.687+07
1092,postgres,template1,LOG,0.0,,,2025-10-07 14:27:41.852+07
1092,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:27:41.905+07
1092,postgres,template1,DISCONNECT,0.382,,,2025-10-07 14:27:42.069+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:30:11.871+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:30:11.950+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:30:12.641+07
900,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:30:12.682+07
900,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:30:12.709+07
900,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:30:12.904+07
757,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:30:13.194+07
717,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:34:25.071+07
717,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:34:25.072+07
717,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:34:25.072+07
717,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:34:25.179+07
944,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:34:25.924+07
717,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:34:26.734+07
1017,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:27.613+07
1046,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:28.557+07
1046,postgres,template1,LOG,0.0,,,2025-10-07 14:34:28.627+07
1046,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:28.627+07
1046,postgres,template1,DISCONNECT,0.684,,,2025-10-07 14:34:29.233+07
1065,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:30.033+07
1065,postgres,template1,LOG,0.0,,,2025-10-07 14:34:30.067+07
1065,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:30.068+07
1065,postgres,template1,DISCONNECT,0.115,,,2025-10-07 14:34:30.148+07
1068,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:34:30.852+07
1068,postgres,template1,LOG,0.0,,,2025-10-07 14:34:30.854+07
1068,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:34:30.864+07
1068,postgres,template1,DISCONNECT,0.109,,,2025-10-07 14:34:30.959+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:11.222+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:11.256+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:11.256+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:11.307+07
791,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:11.801+07
791,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:17.804+07
791,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:17.872+07
791,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:17.872+07
791,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:17.872+07
783,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:17.937+07
783,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:18.094+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 14:36:18.199+07
1072,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:36:18.882+07
1097,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:36:19.780+07
1097,postgres,template1,LOG,0.0,,,2025-10-07 14:36:19.818+07
1097,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:36:19.819+07
1097,postgres,template1,DISCONNECT,0.399,,,2025-10-07 14:36:20.172+07
1135,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:36:21.131+07
1135,postgres,template1,LOG,0.0,,,2025-10-07 14:36:21.209+07
1135,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:36:21.209+07
1135,postgres,template1,DISCONNECT,0.218,,,2025-10-07 14:36:21.349+07
1207,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 14:36:22.290+07
1207,postgres,template1,LOG,0.0,,,2025-10-07 14:36:22.291+07
1207,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 14:36:22.304+07
1207,postgres,template1,DISCONNECT,0.077,,,2025-10-07 14:36:22.340+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:20:17.184+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:20:17.256+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:20:18.297+07
783,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:20:18.378+07
783,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:20:18.414+07
783,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:20:18.891+07
694,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:20:19.409+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:21:23.296+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:21:23.296+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:21:23.296+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:21:23.343+07
916,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:21:23.744+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:21:24.050+07
1005,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 15:21:24.714+07
1047,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 15:21:25.636+07
1047,postgres,template1,LOG,0.0,,,2025-10-07 15:21:25.694+07
1047,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 15:21:25.694+07
1047,postgres,template1,DISCONNECT,0.456,,,2025-10-07 15:21:26.084+07
1068,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 15:21:26.764+07
1068,postgres,template1,LOG,0.0,,,2025-10-07 15:21:26.793+07
1068,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 15:21:26.794+07
1068,postgres,template1,DISCONNECT,0.092,,,2025-10-07 15:21:26.852+07
1073,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 15:21:27.575+07
1073,postgres,template1,LOG,0.0,,,2025-10-07 15:21:27.597+07
1073,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-07 15:21:27.613+07
1073,postgres,template1,DISCONNECT,0.098,,,2025-10-07 15:21:27.662+07
903,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:26:25.270+07
903,[unknown],[unknown],LOG,0.0,,,2025-10-07 15:26:25.397+07
17693,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 16:07:34.024+07
17695,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 16:07:35.709+07
17695,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:07:35.711+07
18774,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 16:30:34.806+07
18775,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-07 16:30:39.021+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:30:39.051+07
18775,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-07 16:30:39.053+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:31:18.265+07
18775,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-07 16:31:31.991+07
18775,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-07 16:31:31.992+07
18775,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-07 16:31:31.992+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:31:38.848+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:33:23.366+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:33:38.437+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:33:39.181+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:33:39.768+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:33:40.430+07
18775,postgres,testdb,LOG,0.0,,,2025-10-07 16:33:40.966+07
18775,postgres,testdb,DISCONNECT,225.293,,,2025-10-07 16:34:24.314+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:37:11.527+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:37:11.624+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:37:13.482+07
903,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:37:13.630+07
903,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:37:13.654+07
903,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:37:14.371+07
772,[unknown],[unknown],LOG,0.0,,,2025-10-07 16:37:15.574+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:43:28.003+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:43:28.003+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:43:28.003+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:43:28.007+07
6798,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:43:28.082+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:43:28.122+07
6802,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:43:28.630+07
6805,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:43:29.162+07
6805,postgres,template1,LOG,0.0,,,2025-10-08 11:43:29.169+07
6805,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:29.170+07
6805,postgres,template1,DISCONNECT,0.081,,,2025-10-08 11:43:29.244+07
6808,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:43:29.760+07
6808,postgres,template1,LOG,0.0,,,2025-10-08 11:43:29.764+07
6808,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:29.764+07
6808,postgres,template1,DISCONNECT,0.007,,,2025-10-08 11:43:29.768+07
6811,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:43:30.288+07
6811,postgres,template1,LOG,0.0,,,2025-10-08 11:43:30.289+07
6811,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:30.289+07
6811,postgres,template1,DISCONNECT,0.002,,,2025-10-08 11:43:30.291+07
6825,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:43:49.854+07
6827,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:43:52.598+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:43:52.626+07
6827,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:43:52.627+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:44:31.696+07
6827,postgres,postgres,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-08 11:45:50.412+07
6827,postgres,postgres,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-08 11:45:50.412+07
6827,postgres,postgres,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-08 11:45:50.412+07
6827,postgres,postgres,ERROR,0.0,,,2025-10-08 11:46:03.824+07
6827,postgres,postgres,STATEMENT,0.0,,,2025-10-08 11:46:03.824+07
6827,postgres,postgres,AUDIT_SELECT,0.0,SELECT,SELECT oid as,2025-10-08 11:46:27.513+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:46:43.919+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:47:19.769+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:47:42.297+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:47:49.809+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:48:03.441+07
6796,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:48:28.185+07
6796,[unknown],[unknown],LOG,0.0,,,2025-10-08 11:48:28.246+07
6938,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:52:03.110+07
6941,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 11:52:05.523+07
6941,postgres,testdb,LOG,0.0,,,2025-10-08 11:52:05.553+07
6941,postgres,testdb,CONNECT_AUTHORIZED,0.0,,,2025-10-08 11:52:05.555+07
6941,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-08 11:52:40.950+07
6941,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-08 11:52:40.954+07
6941,postgres,testdb,AUDIT_SELECT,0.0,SELECT,SELECT n.nspname as,2025-10-08 11:52:40.954+07
6941,postgres,testdb,LOG,0.0,,,2025-10-08 11:53:08.928+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 11:58:10.610+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:12:53.441+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:13:00.041+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:14:21.209+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:14:23.858+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:14:25.801+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:14:26.512+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:14:27.033+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:14:27.548+07
6827,postgres,postgres,LOG,0.0,,,2025-10-08 12:14:28.017+07
6941,postgres,testdb,LOG,0.0,,,2025-10-08 12:16:51.317+07
6827,postgres,postgres,DISCONNECT,1998.51,,,2025-10-08 12:17:11.107+07
7434,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:14.730+07
7435,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:16.795+07
7435,postgres,postgres,FATAL,0.0,,,2025-10-08 12:17:16.827+07
7435,postgres,postgres,DETAIL,0.0,,,2025-10-08 12:17:16.827+07
7436,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:16.837+07
7436,postgres,postgres,FATAL,0.0,,,2025-10-08 12:17:16.877+07
7436,postgres,postgres,DETAIL,0.0,,,2025-10-08 12:17:16.877+07
7439,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:21.864+07
7442,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:24.292+07
7442,postgres,postgres,FATAL,0.0,,,2025-10-08 12:17:24.321+07
7442,postgres,postgres,DETAIL,0.0,,,2025-10-08 12:17:24.321+07
7443,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:24.326+07
7443,postgres,postgres,FATAL,0.0,,,2025-10-08 12:17:24.350+07
7443,postgres,postgres,DETAIL,0.0,,,2025-10-08 12:17:24.350+07
7447,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:45.186+07
7448,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 12:17:47.395+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:17:47.425+07
7448,postgres,postgres,CONNECT_AUTHORIZED,0.0,,,2025-10-08 12:17:47.425+07
7448,postgres,postgres,ERROR,0.0,,,2025-10-08 12:18:09.539+07
7448,postgres,postgres,STATEMENT,0.0,,,2025-10-08 12:18:09.539+07
7448,postgres,postgres,ERROR,0.0,,,2025-10-08 12:19:30.716+07
7448,postgres,postgres,STATEMENT,0.0,,,2025-10-08 12:19:30.716+07
7448,postgres,postgres,ERROR,0.0,,,2025-10-08 12:19:40.955+07
7448,postgres,postgres,STATEMENT,0.0,,,2025-10-08 12:19:40.955+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:46.247+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:48.386+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:49.107+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:49.602+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:50.067+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:50.516+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:51.089+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:51.594+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:53.131+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:53.707+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:54.227+07
7448,postgres,postgres,LOG,0.0,,,2025-10-08 12:19:55.090+07
7448,postgres,postgres,DISCONNECT,145.984,,,2025-10-08 12:20:13.380+07
6941,postgres,testdb,DISCONNECT,1690.506,,,2025-10-08 12:20:16.029+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 12:22:42.306+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 12:22:42.358+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 12:22:42.846+07
6796,[unknown],[unknown],LOG,0.0,,,2025-10-08 12:22:42.867+07
6796,[unknown],[unknown],LOG,0.0,,,2025-10-08 12:22:42.923+07
6796,[unknown],[unknown],LOG,0.0,,,2025-10-08 12:22:43.135+07
6791,[unknown],[unknown],LOG,0.0,,,2025-10-08 12:22:43.676+07
756,[unknown],[unknown],LOG,0.0,,,2025-10-08 19:56:59.903+07
756,[unknown],[unknown],LOG,0.0,,,2025-10-08 19:56:59.990+07
756,[unknown],[unknown],LOG,0.0,,,2025-10-08 19:56:59.990+07
756,[unknown],[unknown],LOG,0.0,,,2025-10-08 19:57:00.158+07
892,[unknown],[unknown],LOG,0.0,,,2025-10-08 19:57:00.873+07
756,[unknown],[unknown],LOG,0.0,,,2025-10-08 19:57:01.381+07
964,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 19:57:02.172+07
1011,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 19:57:03.205+07
1011,postgres,template1,LOG,0.0,,,2025-10-08 19:57:03.302+07
1011,postgres,template1,CONNECT_AUTHORIZED,0.0,,,2025-10-08 19:57:03.302+07
1011,postgres,template1,DISCONNECT,0.528,,,2025-10-08 19:57:03.709+07
1062,[unknown],[unknown],CONNECT_RECEIVED,0.0,,,2025-10-08 19:57:04.431+07
1062,postgres,template1,LOG,0.0,,,2025-10-08 19:57:04.470+07
